EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
803608,KINGS (BROOKLYN) (ZONE), ,01/24/2019,1000,Strong Wind,30.00, ,0,0,10000,0,NY,EST-5,MS,134181,Z,75,OKX,0,0,Mesonet, , , , , , , , ,01/24/2019,1200, , , , ,"A mesonet station near Bay Ridge measured a 34 mph sustained wind at 1054 am.","Strong winds occurred ahead of and behind low pressure and a cold front.",218
803600,RICHMOND (STATEN IS.) (ZONE), ,01/24/2019,1400,Strong Wind,30.00, ,0,0,10000,0,NY,EST-5,MS,134181,Z,74,OKX,0,0,Mesonet, , , , , , , , ,01/24/2019,1700, , , , ,"A mesonet station near Bayonne measured a 35 mph sustained wind at 354 pm.","Strong winds occurred ahead of and behind low pressure and a cold front.",219
803621,SOUTHERN QUEENS (ZONE), ,01/30/2019,1400,High Wind,36.00, ,0,0,50000,0,NY,EST-5,MS,134191,Z,178,OKX,0,0,ASOS, , , , , , , , ,01/30/2019,1700, , , , ,"The ASOS at JFK International Airport measured a sustained wind of 41 mph at 354 pm. A gust up to 52 mph was measured at the same time.","High winds occurred behind low pressure and cold front.",220
803634,NORTHERN QUEENS (ZONE), ,01/30/2019,1500,Strong Wind,47.00, ,0,0,50000,0,NY,EST-5,MG,134193,Z,176,OKX,0,0,ASOS, , , , , , , , ,01/30/2019,1900, , , , ,"The ASOS at LaGuardia Airport measured a 54 mph gust at 355 pm, and a sustained wind of 39 mph at 6 pm.","Strong winds occurred behind low pressure and cold front.",221
803832,NEW YORK (MANHATTAN) (ZONE), ,01/30/2019,1500,Winter Weather, , ,0,0,0,0,NY,EST-5, ,134230,Z,72,OKX,0,0,Official NWS Observations, , , , , , , , ,01/30/2019,1630, , , , ,"Snow squalls quickly moved through bringing whiteout conditions, strong winds, and dangerous driving conditions. The Official NWS snowfall observation at Central Park measured 0.4 inches of snow.","A strong cold front initiated a broken line of snow squalls to the region. The snow squalls developed in the afternoon across  the Lower Hudson Valley and then quickly moved east through the NYC metro and western Long Island during the evening commute. The snow squalls weakened as they moved across eastern Long Island. While snowfall accumulations were generally under an inch, the squalls brought strong winds and whiteout conditions. Traffic was brought to a standstill during the squalls and created life-threatening travel.",222
803831,RICHMOND (STATEN IS.) (ZONE), ,01/30/2019,1500,Winter Weather, , ,0,0,0,0,NY,EST-5, ,134230,Z,74,OKX,0,0,Official NWS Observations, , , , , , , , ,01/30/2019,1630, , , , ,"Snow squalls quickly moved through bringing whiteout conditions, strong winds, and dangerous driving conditions. The FAA Contract Observer at nearby Kennedy International airport measured 0.2 inches of snow.","A strong cold front initiated a broken line of snow squalls to the region. The snow squalls developed in the afternoon across  the Lower Hudson Valley and then quickly moved east through the NYC metro and western Long Island during the evening commute. The snow squalls weakened as they moved across eastern Long Island. While snowfall accumulations were generally under an inch, the squalls brought strong winds and whiteout conditions. Traffic was brought to a standstill during the squalls and created life-threatening travel.",223
803829,KINGS (BROOKLYN) (ZONE), ,01/30/2019,1500,Winter Weather, , ,0,0,0,0,NY,EST-5, ,134230,Z,75,OKX,0,0,Official NWS Observations, , , , , , , , ,01/30/2019,1630, , , , ,"Snow squalls quickly moved through bringing whiteout conditions, strong winds, and dangerous driving conditions. The FAA Contract Observer at nearby Kennedy International airport measured 0.2 inches of snow.","A strong cold front initiated a broken line of snow squalls to the region. The snow squalls developed in the afternoon across  the Lower Hudson Valley and then quickly moved east through the NYC metro and western Long Island during the evening commute. The snow squalls weakened as they moved across eastern Long Island. While snowfall accumulations were generally under an inch, the squalls brought strong winds and whiteout conditions. Traffic was brought to a standstill during the squalls and created life-threatening travel.",224
803828,SOUTHERN QUEENS (ZONE), ,01/30/2019,1500,Winter Weather, , ,0,0,0,0,NY,EST-5, ,134230,Z,178,OKX,0,0,Official NWS Observations, , , , , , , , ,01/30/2019,1630, , , , ,"Snow squalls quickly moved through bringing whiteout conditions, strong winds, and dangerous driving conditions. The FAA Contract Observer at Kennedy International airport measured 0.2 inches of snow.","A strong cold front initiated a broken line of snow squalls to the region. The snow squalls developed in the afternoon across  the Lower Hudson Valley and then quickly moved east through the NYC metro and western Long Island during the evening commute. The snow squalls weakened as they moved across eastern Long Island. While snowfall accumulations were generally under an inch, the squalls brought strong winds and whiteout conditions. Traffic was brought to a standstill during the squalls and created life-threatening travel.",225
803827,NORTHERN QUEENS (ZONE), ,01/30/2019,1500,Winter Weather, , ,0,0,0,0,NY,EST-5, ,134230,Z,176,OKX,0,0,Official NWS Observations, , , , , , , , ,01/30/2019,1630, , , , ,"Snow squalls quickly moved through bringing whiteout conditions, strong winds, and dangerous driving conditions. The FAA Contract Observer at LaGuardia airport measured 0.2 inches of snow.","A strong cold front initiated a broken line of snow squalls to the region. The snow squalls developed in the afternoon across  the Lower Hudson Valley and then quickly moved east through the NYC metro and western Long Island during the evening commute. The snow squalls weakened as they moved across eastern Long Island. While snowfall accumulations were generally under an inch, the squalls brought strong winds and whiteout conditions. Traffic was brought to a standstill during the squalls and created life-threatening travel.",226
803825,BRONX (ZONE), ,01/30/2019,1500,Winter Weather, , ,0,0,0,0,NY,EST-5, ,134230,Z,73,OKX,0,0,Official NWS Observations, , , , , , , , ,01/30/2019,1630, , , , ,"Snow squalls quickly moved through bringing whiteout conditions, strong winds, and dangerous driving conditions. The nearby FAA Contract Observer at LaGuardia airport measured 0.2 inches of snow.","A strong cold front initiated a broken line of snow squalls to the region. The snow squalls developed in the afternoon across  the Lower Hudson Valley and then quickly moved east through the NYC metro and western Long Island during the evening commute. The snow squalls weakened as they moved across eastern Long Island. While snowfall accumulations were generally under an inch, the squalls brought strong winds and whiteout conditions. Traffic was brought to a standstill during the squalls and created life-threatening travel.",227
803637,RICHMOND (STATEN IS.) (ZONE), ,01/30/2019,1600,Strong Wind,30.00, ,0,0,10000,0,NY,EST-5,MS,134193,Z,74,OKX,0,0,Mesonet, , , , , , , , ,01/30/2019,1900, , , , ,"A mesonet station 1 mile south of Bayonne measured a 34 mph sustained wind at 514 pm.","Strong winds occurred behind low pressure and cold front.",228
803633,KINGS (BROOKLYN) (ZONE), ,01/30/2019,1800,Strong Wind,34.00, ,0,0,10000,0,NY,EST-5,MS,134193,Z,75,OKX,0,0,Mesonet, , , , , , , , ,01/30/2019,2000, , , , ,"A mesonet station in Bay Ridge measured a sustained wind of 39 mph at 635 pm, and another station 1 mile to the east, northeast of Bay Ridge measured a 39 mph sustained wind at 628 pm.","Strong winds occurred behind low pressure and cold front.",229
809860,NEW YORK (MANHATTAN) (ZONE), ,02/25/2019,0,Strong Wind,47.00, ,0,0,10000,0,NY,EST-5,MG,135116,Z,72,OKX,0,0,Mesonet, , , , , , , , ,02/25/2019,200, , , , ,"A wind gust of 54 mph was measured at the NY State Mesonet station in midtown Manhattan at midnight.","Strong winds occurred behind a strong cold front and deepening low pressure.",230
809695,KINGS (BROOKLYN) (ZONE), ,02/25/2019,100,High Wind,40.00, ,0,0,50000,0,NY,EST-5,MS,135091,Z,75,OKX,0,0,Mesonet, , , , , , , , ,02/25/2019,1600, , , , ,"A mesonet station in Bay Ridge reported a 46 mph sustained wind at 240 am. Another mesonet station 1 mile east/northeast of Bay Ridge measured a 39 mph sustained wind at 324 pm. In Flatbush, another mesonet station measured a 38 mph sustained wind at 924 am.","High winds occurred behind a strong cold front and deepening low pressure.",231
809696,SOUTHERN QUEENS (ZONE), ,02/25/2019,200,High Wind,38.00, ,0,0,50000,0,NY,EST-5,MS,135091,Z,178,OKX,0,0,ASOS, , , , , , , , ,02/25/2019,400, , , , ,"The ASOS at JFK International Airport measured a 44 mph sustained wind around 305 am.","High winds occurred behind a strong cold front and deepening low pressure.",232
809685,NORTHERN QUEENS (ZONE), ,02/25/2019,800,High Wind,50.00, ,0,0,50000,0,NY,EST-5,MG,135091,Z,176,OKX,0,0,ASOS, , , , , , , , ,02/25/2019,1000, , , , ,"At 831 am, a 58 mph wind gust was reported at LaGuardia Airport. Around 831 am, a sustained wind of 43 mph was measured at LaGuardia Airport.","High winds occurred behind a strong cold front and deepening low pressure.",233
809698,RICHMOND (STATEN IS.) (ZONE), ,02/25/2019,1100,High Wind,35.00, ,0,0,10000,0,NY,EST-5,MS,135091,Z,74,OKX,0,0,Mesonet, , , , , , , , ,02/25/2019,1300, , , , ,"A mesonet station 1 mile south of Bayonne measured a 40 mph sustained wind at 1140 am.","High winds occurred behind a strong cold front and deepening low pressure.",234
815295,BRONX (ZONE), ,03/02/2019,100,Winter Weather, , ,0,0,0,0,NY,EST-5, ,135751,Z,73,OKX,0,0,Public, , , , , , , , ,03/02/2019,900, , , , ,"The public reported 4 to 5 inches of snow.","A wave of low pressure brought light accumulating snow to southeast New York early on the morning of Saturday March 2, 2019. The low pressure quickly moved away from the coast after day break bringing an end to the accumulating snow.",235
815304,RICHMOND (STATEN IS.) (ZONE), ,03/02/2019,100,Winter Weather, , ,0,0,0,0,NY,EST-5, ,135751,Z,74,OKX,0,0,Trained Spotter, , , , , , , , ,03/02/2019,900, , , , ,"Trained spotters reported 3 to 5 inches of snow.","A wave of low pressure brought light accumulating snow to southeast New York early on the morning of Saturday March 2, 2019. The low pressure quickly moved away from the coast after day break bringing an end to the accumulating snow.",236
815303,SOUTHERN QUEENS (ZONE), ,03/02/2019,100,Winter Weather, , ,0,0,0,0,NY,EST-5, ,135751,Z,178,OKX,0,0,Trained Spotter, , , , , , , , ,03/02/2019,900, , , , ,"The official NWS observation at Kennedy Airport reported 3.2 inches of snow. Trained spotters and the public reported 3 to 4 inches of snow.","A wave of low pressure brought light accumulating snow to southeast New York early on the morning of Saturday March 2, 2019. The low pressure quickly moved away from the coast after day break bringing an end to the accumulating snow.",237
815302,NORTHERN QUEENS (ZONE), ,03/02/2019,100,Winter Weather, , ,0,0,0,0,NY,EST-5, ,135751,Z,176,OKX,0,0,Official NWS Observations, , , , , , , , ,03/02/2019,900, , , , ,"The official NWS observation at LaGuardia Airport reported 3.8 inches of snow. Trained spotters and the public reported 3 to 5 inches of snow.","A wave of low pressure brought light accumulating snow to southeast New York early on the morning of Saturday March 2, 2019. The low pressure quickly moved away from the coast after day break bringing an end to the accumulating snow.",238
815299,NEW YORK (MANHATTAN) (ZONE), ,03/02/2019,100,Winter Weather, , ,0,0,0,0,NY,EST-5, ,135751,Z,72,OKX,0,0,Official NWS Observations, , , , , , , , ,03/02/2019,900, , , , ,"The official NWS observation at Central Park, NY reported 4 inches of snow.","A wave of low pressure brought light accumulating snow to southeast New York early on the morning of Saturday March 2, 2019. The low pressure quickly moved away from the coast after day break bringing an end to the accumulating snow.",239
815296,KINGS (BROOKLYN) (ZONE), ,03/02/2019,100,Winter Weather, , ,0,0,0,0,NY,EST-5, ,135751,Z,75,OKX,0,0,Trained Spotter, , , , , , , , ,03/02/2019,900, , , , ,"Trained spotters and Social Media reported 3 to 5 inches of snow.","A wave of low pressure brought light accumulating snow to southeast New York early on the morning of Saturday March 2, 2019. The low pressure quickly moved away from the coast after day break bringing an end to the accumulating snow.",240
814524,BRONX (ZONE), ,03/03/2019,1700,Winter Weather, , ,0,0,0,0,NY,EST-5, ,135657,Z,73,OKX,0,0,Public, , , , , , , , ,03/04/2019,500, , , , ,"The public reported 2 to 3 inches of snow.","Low pressure developed across the southeast on Sunday March 3, 2019 and then tracked  off the Middle Atlantic coast early on Monday March 4, 2019. The low moved just inside the 40N/70W benchmark and continued out to sea. The low brought a widespread snowfall to southeast New York with the heaviest accumulations occurring across the Lower Hudson Valley. Snow mixed with rain and sleet occurring near the coast, reducing accumulations. Much of the significant snow occurred overnight with improved conditions during the Monday morning commute.",241
814529,NEW YORK (MANHATTAN) (ZONE), ,03/03/2019,1700,Winter Weather, , ,0,0,0,0,NY,EST-5, ,135657,Z,72,OKX,0,0,Official NWS Observations, , , , , , , , ,03/04/2019,400, , , , ,"The official NWS observation at Central Park reported 5.0 inches of snow.","Low pressure developed across the southeast on Sunday March 3, 2019 and then tracked  off the Middle Atlantic coast early on Monday March 4, 2019. The low moved just inside the 40N/70W benchmark and continued out to sea. The low brought a widespread snowfall to southeast New York with the heaviest accumulations occurring across the Lower Hudson Valley. Snow mixed with rain and sleet occurring near the coast, reducing accumulations. Much of the significant snow occurred overnight with improved conditions during the Monday morning commute.",242
814528,KINGS (BROOKLYN) (ZONE), ,03/03/2019,1700,Winter Weather, , ,0,0,0,0,NY,EST-5, ,135657,Z,75,OKX,0,0,Trained Spotter, , , , , , , , ,03/04/2019,500, , , , ,"Trained spotters reported 2 to 3 inches of snow.","Low pressure developed across the southeast on Sunday March 3, 2019 and then tracked  off the Middle Atlantic coast early on Monday March 4, 2019. The low moved just inside the 40N/70W benchmark and continued out to sea. The low brought a widespread snowfall to southeast New York with the heaviest accumulations occurring across the Lower Hudson Valley. Snow mixed with rain and sleet occurring near the coast, reducing accumulations. Much of the significant snow occurred overnight with improved conditions during the Monday morning commute.",243
814527,RICHMOND (STATEN IS.) (ZONE), ,03/03/2019,1700,Winter Weather, , ,0,0,0,0,NY,EST-5, ,135657,Z,74,OKX,0,0,CoCoRaHS, , , , , , , , ,03/04/2019,400, , , , ,"A CoCoRaHS observer 1 ENE of Annadale reported 3.0 inches of snow.","Low pressure developed across the southeast on Sunday March 3, 2019 and then tracked  off the Middle Atlantic coast early on Monday March 4, 2019. The low moved just inside the 40N/70W benchmark and continued out to sea. The low brought a widespread snowfall to southeast New York with the heaviest accumulations occurring across the Lower Hudson Valley. Snow mixed with rain and sleet occurring near the coast, reducing accumulations. Much of the significant snow occurred overnight with improved conditions during the Monday morning commute.",244
814526,SOUTHERN QUEENS (ZONE), ,03/03/2019,1700,Winter Weather, , ,0,0,0,0,NY,EST-5, ,135657,Z,178,OKX,0,0,Official NWS Observations, , , , , , , , ,03/04/2019,500, , , , ,"The official NWS observation at JFK Airport reported 2.2 inches of snow. Trained spotters and CoCoRaHS reported 2 to 3 inches of snow.","Low pressure developed across the southeast on Sunday March 3, 2019 and then tracked  off the Middle Atlantic coast early on Monday March 4, 2019. The low moved just inside the 40N/70W benchmark and continued out to sea. The low brought a widespread snowfall to southeast New York with the heaviest accumulations occurring across the Lower Hudson Valley. Snow mixed with rain and sleet occurring near the coast, reducing accumulations. Much of the significant snow occurred overnight with improved conditions during the Monday morning commute.",245
814525,NORTHERN QUEENS (ZONE), ,03/03/2019,1700,Winter Weather, , ,0,0,0,0,NY,EST-5, ,135657,Z,176,OKX,0,0,Official NWS Observations, , , , , , , , ,03/04/2019,500, , , , ,"The official NWS observation at LaGuardia Airport reported 4.8 inches of snow. CoCoRaHS and the public reported 3 to 5 inches of snow.","Low pressure developed across the southeast on Sunday March 3, 2019 and then tracked  off the Middle Atlantic coast early on Monday March 4, 2019. The low moved just inside the 40N/70W benchmark and continued out to sea. The low brought a widespread snowfall to southeast New York with the heaviest accumulations occurring across the Lower Hudson Valley. Snow mixed with rain and sleet occurring near the coast, reducing accumulations. Much of the significant snow occurred overnight with improved conditions during the Monday morning commute.",246
808186,RICHMOND CO.,NEW DORP,04/15/2019,331,Thunderstorm Wind,52.00, ,0,0,15000,0,NY,EST-5,EG,134835,C,85,OKX,0,0,Emergency Manager, , , ,0.87,NE,0.87,NE,NEW DORP,04/15/2019,331,40.59,-74.14,40.59,-74.14,"Downed and damaged trees reported in parks across the borough...time estimated by radar.","A strong cold front triggered severe thunderstorms across Southeastern New York.",247
808187,KINGS CO.,BROOKLYN,04/15/2019,344,Thunderstorm Wind,52.00, ,0,0,10000,0,NY,EST-5,EG,134835,C,47,OKX,0,0,Emergency Manager, , , ,1.05,W,1.05,W,BROOKLYN,04/15/2019,344,40.65,-73.95,40.65,-73.95,"Downed and damaged trees reported in parks across the borough...time estimated by radar.","A strong cold front triggered severe thunderstorms across Southeastern New York.",248
808188,QUEENS CO.,BAYSIDE,04/15/2019,351,Thunderstorm Wind,52.00, ,0,0,15000,0,NY,EST-5,EG,134835,C,81,OKX,0,0,Emergency Manager, , , ,0,N,0,N,BAYSIDE,04/15/2019,351,40.75,-73.78,40.75,-73.78,"Downed and damaged trees reported in parks across the borough...time estimated by radar.","A strong cold front triggered severe thunderstorms across Southeastern New York.",249
823107,NORTHERN QUEENS (ZONE), ,04/15/2019,1400,Strong Wind,43.00, ,0,0,20000,0,NY,EST-5,MG,137165,Z,176,OKX,0,0,Mesonet, , , , , , , , ,04/15/2019,1600, , , , ,"The NY State mesonet station located in Queens College measured a 50 mph wind gust at 305 pm.","Deep low pressure and strong cold front passed across the area, with strong winds occurring ahead of and behind the front.",250
823105,NEW YORK (MANHATTAN) (ZONE), ,04/15/2019,1600,Strong Wind,47.00, ,0,0,20000,0,NY,EST-5,MG,137165,Z,72,OKX,0,0,Mesonet, , , , , , , , ,04/15/2019,1800, , , , ,"The NY State mesonet station in Manhattan measured a 54 mph wind gust at 520 pm.","Deep low pressure and strong cold front passed across the area, with strong winds occurring ahead of and behind the front.",251
823106,RICHMOND (STATEN IS.) (ZONE), ,04/15/2019,1600,Strong Wind,45.00, ,0,0,20000,0,NY,EST-5,MG,137165,Z,74,OKX,0,0,Mesonet, , , , , , , , ,04/15/2019,1800, , , , ,"The NY State mesonet station in Richmond County measured a 52 mph wind gust at 445 pm.","Deep low pressure and strong cold front passed across the area, with strong winds occurring ahead of and behind the front.",252
817075,RICHMOND CO.,GREAT KILLS,05/26/2019,1630,Thunderstorm Wind,52.00, ,0,0,5000,0,NY,EST-5,EG,136161,C,85,OKX,0,0,Broadcast Media, , , ,0.52,E,0.52,E,GREAT KILLS,05/26/2019,1630,40.55,-74.16,40.55,-74.16,"A tree down completely crushing a car on Drumgoole Road.","A cold front triggered strong to severe thunderstorms across across Southeastern New York.",253
817080,BRONX CO.,SPUYTEN DUYVIL,05/26/2019,1651,Thunderstorm Wind,52.00, ,0,0,5000,0,NY,EST-5,EG,136161,C,5,OKX,0,0,Social Media, , , ,1.32,SSE,1.32,SSE,SPUYTEN DUYVIL,05/26/2019,1651,40.8619,-73.9122,40.8619,-73.9122,"Tree down on car in southbound lane of the Major Deegan Expressway near Fordham Road.","A cold front triggered strong to severe thunderstorms across across Southeastern New York.",254
817322,RICHMOND CO.,CASTLETON CORNERS,05/28/2019,2100,Hail,0.88, ,0,0,0,0,NY,EST-5, ,136195,C,85,OKX,0,0,Amateur Radio, , , ,0.21,W,0.21,W,CASTLETON CORNERS,05/28/2019,2100,40.6206,-74.134,40.6206,-74.134,"Hail of 0.88 inches in diameter reported on Willard Avenue.","A warm front and and mid level disturbance triggered severe thunderstorms across Southeastern New York.",255
817315,RICHMOND CO.,WILLOWBROOK,05/28/2019,2102,Hail,1.75, ,0,0,0,0,NY,EST-5, ,136195,C,85,OKX,0,0,Social Media, , , ,0.87,NE,0.87,NE,WILLOWBROOK,05/28/2019,2102,40.61,-74.16,40.61,-74.16,"Hail of 1.75 inches in diameter reported. Time estimated by radar.","A warm front and and mid level disturbance triggered severe thunderstorms across Southeastern New York.",256
817320,RICHMOND CO.,PORT RICHMOND,05/28/2019,2104,Hail,1.25, ,0,0,0,0,NY,EST-5, ,136195,C,85,OKX,0,0,Trained Spotter, , , ,0.85,SSW,0.85,SSW,PORT RICHMOND,05/28/2019,2104,40.6184,-74.1552,40.6184,-74.1552,"Hail of 1.25 inches in diameter reported.","A warm front and and mid level disturbance triggered severe thunderstorms across Southeastern New York.",257
821349,QUEENS CO.,FLUSHING ARPT,05/29/2019,1831,Flood, , ,0,0,0,0,NY,EST-5, ,136892,C,81,OKX,0,0,Emergency Manager,Heavy Rain, , ,1.55,ENE,1.77,ENE,FLUSHING ARPT,05/29/2019,1901,40.7871,-73.7918,40.7879,-73.7925,"The southbound lanes of the Cross Island Parkway were closed at the Throgs Neck Bridge due to flooding.","Low pressure moving along a nearly stationary boundary triggered an area of convection that moved across the region during the evening of May 29th, resulting in isolated flash flooding in Queens. Precipitable water values were around 1.5 inches, which is in the 90th percentile for the end of May.",258
817744,KINGS CO.,BROOKLYN,06/02/2019,1655,Hail,1.00, ,0,0,0,0,NY,EST-5, ,136254,C,47,OKX,0,0,Social Media, , , ,0.87,NE,0.87,NE,BROOKLYN,06/02/2019,1655,40.66,-73.92,40.66,-73.92,"One inch hail reported.","A cold front and a mid level disturbance triggered severe thunderstorms across Southeast New York.",259
825356,NEW YORK CO.,NEW YORK,06/29/2019,1610,Hail,0.75, ,0,0,0,0,NY,EST-5, ,137418,C,61,OKX,0,0,Social Media, , , ,1.23,NE,1.23,NE,NEW YORK,06/29/2019,1610,40.7427,-73.9836,40.7427,-73.9836,"Hail size of 0.75 inches was reported in Rose Hill section of Manhattan.","A weak upper level disturbance in association with a cold front lead to the development of severe thunderstorms across Southeastern New York.",260
825203,RICHMOND CO.,GREAT KILLS,06/29/2019,1618,Thunderstorm Wind,52.00, ,0,0,3000,0,NY,EST-5,EG,137418,C,85,OKX,0,0,Social Media, , , ,1.05,E,1.05,E,GREAT KILLS,06/29/2019,1618,40.55,-74.15,40.55,-74.15,"Trees down on power lines around Grand Plaza with time estimated by radar.","A weak upper level disturbance in association with a cold front lead to the development of severe thunderstorms across Southeastern New York.",261
825204,RICHMOND CO.,RICHMOND,06/29/2019,1619,Thunderstorm Wind,52.00, ,0,0,10000,0,NY,EST-5,EG,137418,C,85,OKX,0,0,Newspaper, , , ,0.64,NE,0.64,NE,RICHMOND,06/29/2019,1619,40.5776,-74.163,40.5776,-74.163,"Tree fell on a house on Windham Loop.","A weak upper level disturbance in association with a cold front lead to the development of severe thunderstorms across Southeastern New York.",262
825205,RICHMOND CO.,CASTLETON CORNERS,06/29/2019,1620,Thunderstorm Wind,61.00, ,0,0,4000,0,NY,EST-5,EG,137418,C,85,OKX,0,0,Newspaper, , , ,0.3,W,0.3,W,CASTLETON CORNERS,06/29/2019,1620,40.6207,-74.1356,40.6207,-74.1356,"A large tree was brought down and blocking Maine Avenue.","A weak upper level disturbance in association with a cold front lead to the development of severe thunderstorms across Southeastern New York.",263
825257,RICHMOND CO.,CASTLETON CORNERS,06/29/2019,1625,Thunderstorm Wind,52.00, ,0,0,5000,0,NY,EST-5,EG,137418,C,85,OKX,0,0,Newspaper, , , ,0.69,SW,0.69,SW,CASTLETON CORNERS,06/29/2019,1625,40.6132,-74.1397,40.6132,-74.1397,"A tree fell onto a car at Caswell Avenue and Livermore Avenue.  The road is also blocked by the downed tree.","A weak upper level disturbance in association with a cold front lead to the development of severe thunderstorms across Southeastern New York.",264
825252,KINGS CO.,BROOKLYN,06/29/2019,1640,Thunderstorm Wind,61.00, ,0,0,10000,0,NY,EST-5,EG,137418,C,47,OKX,0,0,Social Media, , , ,2.5,WSW,2.5,WSW,BROOKLYN,06/29/2019,1640,40.6363,-73.9742,40.6363,-73.9742,"A large tree down on a home on East 5th Street.","A weak upper level disturbance in association with a cold front lead to the development of severe thunderstorms across Southeastern New York.",265
825253,KINGS CO.,CONEY IS,06/29/2019,1642,Thunderstorm Wind,52.00, ,0,0,1000,0,NY,EST-5,EG,137418,C,47,OKX,0,0,Social Media, , , ,0.85,ENE,0.85,ENE,CONEY IS,06/29/2019,1642,40.5846,-73.965,40.5846,-73.965,"Large branch down on Shore Parkway at Coney Island Hospital with time estimated by radar.","A weak upper level disturbance in association with a cold front lead to the development of severe thunderstorms across Southeastern New York.",266
825254,KINGS CO.,BROOKLYN,06/29/2019,1642,Thunderstorm Wind,61.00, ,0,0,0,0,NY,EST-5,EG,137418,C,47,OKX,0,0,Social Media, , , ,2.3,W,2.3,W,BROOKLYN,06/29/2019,1642,40.6483,-73.9738,40.6483,-73.9738,"A large tree down on Kermit Place blocking the road.","A weak upper level disturbance in association with a cold front lead to the development of severe thunderstorms across Southeastern New York.",267
842444,QUEENS CO.,CORONA,07/17/2019,1840,Thunderstorm Wind,52.00, ,0,0,1000,0,NY,EST-5,EG,140028,C,81,OKX,0,0,Trained Spotter, , , ,1.74,SSE,1.74,SSE,CORONA,07/17/2019,1840,40.727,-73.8564,40.727,-73.8564,"Tree split in half on 66th Avenue and Saunders Street with time estimated by radar.","An approaching cold front and mid level shortwave triggered severe thunderstorms that impacted Southeastern New York.",268
843289,QUEENS CO.,WOODSIDE,07/17/2019,1909,Thunderstorm Wind,61.00, ,0,0,4000,0,NY,EST-5,EG,140028,C,81,OKX,0,0,Social Media, , , ,1.13,NNE,1.13,NNE,WOODSIDE,07/17/2019,1909,40.7656,-73.9137,40.7656,-73.9137,"Large tree down on Steinway Street.","An approaching cold front and mid level shortwave triggered severe thunderstorms that impacted Southeastern New York.",269
843293,NEW YORK CO.,NEW YORK,07/17/2019,1909,Thunderstorm Wind,52.00, ,0,1,6000,0,NY,EST-5,EG,140028,C,61,OKX,0,0,Broadcast Media, , , ,2.15,NNE,2.15,NNE,NEW YORK,07/17/2019,1909,40.7598,-73.988,40.7598,-73.988,"A tree limb fell on a car on West 46th Street at 8th Avenue. One person was taken to the hospital with injuries.","An approaching cold front and mid level shortwave triggered severe thunderstorms that impacted Southeastern New York.",270
847280,QUEENS CO.,WOODSIDE,07/17/2019,1930,Flash Flood, , ,0,0,0,0,NY,EST-5, ,141019,C,81,OKX,0,0,Broadcast Media,Heavy Rain, , ,1.37,W,1.34,W,WOODSIDE,07/17/2019,2039,40.7466,-73.9457,40.7472,-73.9455,"Water was flowing onto the tracks at the Court Square subway station in Long Island City, Queens.","Showers and thunderstorms developed in a sub-tropical environment ahead of the remnants of Post Tropical Cyclone Barry, resulting in flash flooding across portions of New York City and Long Island. Based on the 12Z upper air sounding from Upton, New York, precipitable water values across the region were around 2.25 inches. Rainfall amounts across these areas generally ranged from 1-2 inches, with locally higher amounts. LaGuardia Airport measured 2.67 inches of rain.",271
847281,QUEENS CO.,LITTLE NECK,07/17/2019,1943,Flash Flood, , ,0,0,0,0,NY,EST-5, ,141019,C,81,OKX,0,0,Broadcast Media,Heavy Rain, , ,1.47,WNW,1.51,WNW,LITTLE NECK,07/17/2019,2039,40.78,-73.7749,40.7802,-73.7759,"Several cars were stranded by high water on Bell Boulevard in Bay Terrace, Queens.","Showers and thunderstorms developed in a sub-tropical environment ahead of the remnants of Post Tropical Cyclone Barry, resulting in flash flooding across portions of New York City and Long Island. Based on the 12Z upper air sounding from Upton, New York, precipitable water values across the region were around 2.25 inches. Rainfall amounts across these areas generally ranged from 1-2 inches, with locally higher amounts. LaGuardia Airport measured 2.67 inches of rain.",272
847286,QUEENS CO.,BROADWAY,07/17/2019,2009,Flash Flood, , ,0,0,0,0,NY,EST-5, ,141019,C,81,OKX,0,0,Law Enforcement,Heavy Rain, , ,0.59,W,0.59,W,BROADWAY,07/17/2019,2039,40.7695,-73.8312,40.7694,-73.8316,"Police responded to a vehicle stuck in high water due to flooding at the intersection of 137th Street and 31st Road in Flushing, Queens. The intersection is closed.","Showers and thunderstorms developed in a sub-tropical environment ahead of the remnants of Post Tropical Cyclone Barry, resulting in flash flooding across portions of New York City and Long Island. Based on the 12Z upper air sounding from Upton, New York, precipitable water values across the region were around 2.25 inches. Rainfall amounts across these areas generally ranged from 1-2 inches, with locally higher amounts. LaGuardia Airport measured 2.67 inches of rain.",273
